"iid","gender","match","samerace","race","goal","dec","attr","intel","prob","agediff"
279,1,0,1,2,3,0,9,6,5,2
279,1,0,1,2,3,0,7,5,3,0
280,1,0,0,2,3,0,7,7,2,3
280,1,0,0,2,3,0,2,7,4,8
280,1,0,1,2,3,0,3,8,1,3
280,1,0,0,2,3,1,8,8,2,1
280,1,0,0,2,3,1,7,8,3,1
280,1,0,1,2,3,0,6,6,2,1
280,1,1,0,2,3,1,8,8,3,0
280,1,0,1,2,3,0,7,9,2,0
280,1,1,0,2,3,1,7,8,5,2
280,1,1,0,2,3,1,7,8,3,1
280,1,0,1,2,3,0,3,7,5,4
280,1,0,0,2,3,1,6,8,3,1
280,1,1,1,2,3,1,7,7,5,1
280,1,0,1,2,3,0,3,8,2,7
280,1,0,1,2,3,0,8,7,1,3
280,1,0,0,2,3,0,5,5,3,1
280,1,0,0,2,3,0,6,7,2,1
280,1,0,1,2,3,1,8,8,5,1
280,1,1,0,2,3,1,8,8,4,2
280,1,0,1,2,3,1,6,6,3,2
280,1,0,1,2,3,0,6,6,2,0
281,1,0,0,2,6,1,10,8,6,1
281,1,0,0,2,6,0,3,8,2,6
281,1,0,1,2,6,1,6,7,4,5
281,1,0,0,2,6,0,5,4,3,1
281,1,0,0,2,6,0,7,7,2,3
281,1,0,1,2,6,1,6,5,6,3
281,1,0,0,2,6,1,5,6,6,2
281,1,0,1,2,6,0,5,7,7,2
281,1,0,0,2,6,0,6,9,2,0
281,1,0,0,2,6,0,3,9,5,1
281,1,0,1,2,6,1,6,7,4,2
281,1,0,0,2,6,1,6,9,6,1
281,1,0,1,2,6,1,5,6,1,1
281,1,1,1,2,6,1,6,8,3,5
281,1,0,1,2,6,1,9,10,6,1
281,1,0,0,2,6,0,5,6,1,1
281,1,0,0,2,6,1,10,8,4,3
281,1,0,1,2,6,1,8,10,5,3
281,1,1,0,2,6,1,7,10,7,4
281,1,0,1,2,6,0,5,7,2,4
281,1,0,1,2,6,1,9,3,5,2
282,1,0,0,1,1,1,7,7,2,5
282,1,0,0,1,1,0,6,9,2,10
282,1,0,0,1,1,1,7,7,5,1
282,1,0,0,1,1,0,6,7,2,3
282,1,1,0,1,1,1,8,7,7,1
282,1,0,0,1,1,1,8,8,6,1
282,1,1,0,1,1,1,8,8,6,2
282,1,0,0,1,1,1,7,7,3,2
282,1,1,0,1,1,1,10,9,6,4
282,1,0,0,1,1,1,7,7,3,3
282,1,0,0,1,1,1,7,7,5,6
282,1,1,1,1,1,1,8,8,6,3
282,1,1,0,1,1,1,7,7,3,3
282,1,0,0,1,1,1,7,7,2,9
282,1,0,0,1,1,1,7,7,3,5
282,1,0,0,1,1,1,8,8,7,3
282,1,0,0,1,1,1,9,9,6,1
282,1,0,0,1,1,1,8,8,7,1
282,1,1,0,1,1,1,9,9,7,0
282,1,1,0,1,1,1,8,8,5,0
282,1,0,0,1,1,1,9,8,4,2
283,1,0,0,4,1,1,9,9,9,1
283,1,0,1,4,1,0,3,3,1,6
283,1,0,0,4,1,1,10,10,9,5
283,1,0,1,4,1,1,9,9,6,1
283,1,0,1,4,1,1,9,9,6,3
283,1,0,0,4,1,1,10,10,6,3
283,1,1,0,4,1,1,10,9,6,2
283,1,0,0,4,1,1,10,9,9,2
283,1,0,1,4,1,1,7,7,6,0
283,1,0,1,4,1,1,6,6,8,1
283,1,0,0,4,1,1,10,10,10,2
283,1,0,0,4,1,0,1,1,1,1
283,1,0,0,4,1,1,10,10,10,1
283,1,0,0,4,1,1,10,10,10,5
283,1,0,0,4,1,1,10,10,10,1
283,1,0,1,4,1,0,5,5,1,1
283,1,0,0,4,1,1,10,10,10,3
283,1,1,0,4,1,1,8,9,9,3
283,1,0,1,4,1,1,5,9,9,4
283,1,0,0,4,1,1,10,9,9,4
283,1,0,0,4,1,1,10,10,6,2
284,1,0,0,2,1,0,7,NA,3,1
284,1,0,0,2,1,0,2,NA,1,6
284,1,0,1,2,1,0,3,NA,1,5
284,1,0,0,2,1,1,7,NA,5,1
284,1,0,0,2,1,1,7,NA,4,3
284,1,0,1,2,1,1,7,NA,5,3
284,1,1,0,2,1,1,7,7,4,2
284,1,0,1,2,1,0,5,6,1,2
284,1,0,0,2,1,0,6,NA,4,0
284,1,0,0,2,1,0,6,8,3,1
284,1,0,1,2,1,0,5,NA,2,2
284,1,0,0,2,1,0,6,NA,4,1
284,1,0,1,2,1,0,6,NA,3,1
284,1,0,1,2,1,0,4,NA,1,5
284,1,0,1,2,1,0,6,NA,5,1
284,1,0,0,2,1,0,7,NA,3,1
284,1,0,0,2,1,1,7,NA,5,3
284,1,0,1,2,1,0,5,NA,4,3
284,1,0,0,2,1,0,6,NA,3,4
284,1,0,1,2,1,0,5,NA,1,4
284,1,0,1,2,1,0,5,NA,4,2
285,1,0,0,6,4,1,5,5,8,4
285,1,1,0,6,4,1,5,5,8,9
285,1,0,0,6,4,1,8,8,8,2
285,1,0,0,6,4,1,3,3,3,2
285,1,0,0,6,4,1,6,6,6,0
285,1,0,0,6,4,1,8,8,9,0
285,1,0,1,6,4,1,7,7,7,1
285,1,0,0,6,4,1,9,9,9,1
285,1,1,0,6,4,1,6,6,6,3
285,1,0,0,6,4,1,6,6,6,2
285,1,0,0,6,4,1,7,7,7,5
285,1,0,0,6,4,1,6,6,6,2
285,1,0,0,6,4,1,7,7,7,2
285,1,0,0,6,4,1,7,7,7,8
285,1,0,0,6,4,1,7.5,7.5,7.5,4
285,1,0,0,6,4,1,6,6,6,2
285,1,0,0,6,4,1,8.5,8.5,8.5,0
285,1,0,0,6,4,1,8,8,8,0
285,1,0,0,6,4,1,6,6,6,1
285,1,0,0,6,4,1,6,6,6,1
285,1,0,0,6,4,1,8,8,8,1
286,1,0,0,2,1,0,9,8,3,6
286,1,0,0,2,1,0,6,NA,2,11
286,1,0,1,2,1,0,7,9,2,0
286,1,0,0,2,1,0,7,7,4,4
286,1,0,0,2,1,1,6,7,3,2
286,1,0,1,2,1,0,7,8,2,2
286,1,0,0,2,1,1,8,8,3,3
286,1,0,1,2,1,0,7,8,2,3
286,1,0,0,2,1,0,7,8,3,5
286,1,0,0,2,1,1,6,8,5,4
286,1,0,1,2,1,0,7,9,3,7
286,1,0,0,2,1,1,8,8,5,4
286,1,0,1,2,1,0,8,8,3,4
286,1,0,1,2,1,1,7,9,3,10
286,1,0,1,2,1,1,7,8,4,6
286,1,0,0,2,1,0,6,7,3,4
286,1,0,0,2,1,1,10,8,4,2
286,1,0,1,2,1,0,7,7,4,2
286,1,0,0,2,1,1,7,9,4,1
286,1,0,1,2,1,1,8,8,5,1
286,1,0,1,2,1,1,9,9,5,3
287,1,0,0,4,1,1,7,7,6,6
287,1,0,1,4,1,0,4,6,5,11
287,1,0,0,4,1,1,8,7,8,0
287,1,0,1,4,1,1,7,5,6,4
287,1,0,1,4,1,1,6,6,6,2
287,1,0,0,4,1,1,8,7,6,2
287,1,0,0,4,1,1,8,5,5,3
287,1,0,0,4,1,0,7,6,5,3
287,1,0,1,4,1,1,7,8,6,5
287,1,0,1,4,1,0,4,5,5,4
287,1,0,0,4,1,1,6,6,7,7
287,1,0,0,4,1,0,4,8,7,4
287,1,0,0,4,1,1,8,8,8,4
287,1,0,0,4,1,1,5,7,7,10
287,1,0,0,4,1,1,7,7,6,6
287,1,0,1,4,1,1,9,9,8,4
287,1,0,0,4,1,1,9,9,7,2
287,1,0,0,4,1,1,8,8,7,2
287,1,0,1,4,1,1,7,7,5,1
287,1,0,0,4,1,1,9,8,7,1
287,1,0,0,4,1,1,10,9,6,3
288,1,0,0,2,1,0,4,5,3,1
288,1,0,0,2,1,0,3,6,2,6
288,1,0,1,2,1,0,5,7,5,5
288,1,0,0,2,1,0,5,3,5,1
288,1,0,0,2,1,1,6,6,3,3
288,1,0,1,2,1,0,4,6,2,3
288,1,0,0,2,1,0,5,5,2,2
288,1,0,1,2,1,0,4,5,3,2
288,1,0,0,2,1,0,4,5,3,0
288,1,0,0,2,1,0,4,6,3,1
288,1,0,1,2,1,0,4,7,4,2
288,1,1,0,2,1,1,6,7,4,1
288,1,0,1,2,1,0,3,5,3,1
288,1,0,1,2,1,0,3,5,3,5
288,1,1,1,2,1,1,7,7,3,1
288,1,0,0,2,1,0,3,3,3,1
288,1,1,0,2,1,1,5,6,4,3
288,1,1,1,2,1,1,6,7,3,3
288,1,0,0,2,1,0,4,5,3,4
288,1,0,1,2,1,0,5,3,3,4
288,1,0,1,2,1,0,7,4,3,2
289,1,0,0,4,1,0,7,6,3,0
289,1,0,1,4,1,0,2,6,2,5
289,1,0,0,4,1,1,5,8,5,6
289,1,0,1,4,1,0,7,7,3,2
289,1,1,1,4,1,1,6,8,6,4
289,1,0,0,4,1,1,7,6,5,4
289,1,0,0,4,1,0,7,7,3,3
289,1,0,0,4,1,0,4,7,3,3
289,1,0,1,4,1,0,5,4,2,1
289,1,0,1,4,1,0,4,6,1,2
289,1,0,0,4,1,1,6,9,7,1
289,1,1,0,4,1,1,7,8,6,2
289,1,0,0,4,1,1,8,5,4,2
289,1,0,0,4,1,0,3,5,1,4
289,1,1,0,4,1,1,8,8,7,0
289,1,0,1,4,1,0,7,5,3,2
289,1,1,0,4,1,1,10,8,3,4
289,1,1,0,4,1,1,9,10,6,4
289,1,0,1,4,1,0,5,7,3,5
289,1,0,0,4,1,0,5,4,1,5
289,1,0,0,4,1,0,6,4,2,3
290,1,0,0,2,2,0,8,6,3,6
290,1,0,0,2,2,0,2,6,3,1
290,1,0,1,2,2,0,3,6,4,12
290,1,0,0,2,2,0,3,6,4,8
290,1,0,0,2,2,1,7,8,5,10
290,1,0,1,2,2,1,6,7,4,10
290,1,0,0,2,2,1,7,7,5,9
290,1,0,1,2,2,0,3,8,3,9
290,1,0,0,2,2,0,4,9,4,7
290,1,0,0,2,2,0,5,8,3,8
290,1,0,1,2,2,0,3,6,3,5
290,1,1,0,2,2,1,5,8,5,8
290,1,0,1,2,2,0,3,7,2,8
290,1,0,1,2,2,0,3,6,2,2
290,1,0,1,2,2,1,4,7,4,6
290,1,0,0,2,2,0,4,5,3,8
290,1,1,0,2,2,1,9,8,7,10
290,1,0,1,2,2,1,7,7,4,10
290,1,0,0,2,2,0,4,8,3,11
290,1,0,1,2,2,0,3,6,4,11
290,1,0,1,2,2,0,8,6,5,9
291,1,1,0,4,1,1,6,8,6,1
291,1,0,1,4,1,1,5,8,7,6
291,1,0,0,4,1,1,6,8,6,5
291,1,0,1,4,1,1,5,8,6,1
291,1,0,1,4,1,1,5,8,7,3
291,1,0,0,4,1,1,6,6,5,3
291,1,0,0,4,1,1,5,8,5,2
291,1,0,0,4,1,1,6,7,5,2
291,1,1,1,4,1,1,6,8,7,0
291,1,1,1,4,1,1,6,8,6,1
291,1,0,0,4,1,1,5,9,7,2
291,1,0,0,4,1,1,5,8,6,1
291,1,0,0,4,1,1,5,7,5,1
291,1,0,0,4,1,0,4,9,5,5
291,1,1,0,4,1,1,7,9,7,1
291,1,0,1,4,1,1,6,8,7,1
291,1,0,0,4,1,1,9,9,7,3
291,1,1,0,4,1,1,6,8,7,3
291,1,0,1,4,1,1,6,8,5,4
291,1,0,0,4,1,1,5,7,5,4
291,1,0,0,4,1,1,7,7,6,2
292,1,0,0,1,1,0,6,6,7,0
292,1,0,0,1,1,1,4,8,6,5
292,1,0,0,1,1,0,5,7,4,6
292,1,0,0,1,1,0,5,8,4,2
292,1,0,0,1,1,1,6,7,5,4
292,1,0,0,1,1,1,9,7,7,4
292,1,1,0,1,1,1,7,8,7,3
292,1,0,0,1,1,0,7,9,4,3
292,1,0,0,1,1,0,5,9,6,1
292,1,0,0,1,1,0,5,7,4,2
292,1,0,0,1,1,0,10,10,5,1
292,1,1,1,1,1,1,6,10,7,2
292,1,0,0,1,1,1,6,10,7,2
292,1,0,0,1,1,0,5,7,4,4
292,1,1,0,1,1,1,7,8,8,0
292,1,0,0,1,1,0,5,7,4,2
292,1,1,0,1,1,1,8,7,5,4
292,1,0,0,1,1,0,7,7,7,4
292,1,0,0,1,1,0,7,8,4,5
292,1,0,0,1,1,0,7,7,7,5
292,1,0,0,1,1,1,6,6,8,3
293,1,0,1,3,2,1,8,7,8,0
293,1,0,0,3,2,0,4,7,6,5
293,1,0,0,3,2,0,6,8,6,6
293,1,0,0,3,2,0,5,6,4,2
293,1,0,0,3,2,0,6,9,5,4
293,1,0,0,3,2,0,7,6,7,4
293,1,0,0,3,2,0,5,7,7,3
293,1,0,0,3,2,0,5,6,4,3
293,1,0,0,3,2,0,3,8,5,1
293,1,0,0,3,2,0,5,7,5,2
293,1,0,0,3,2,0,3,7,4,1
293,1,0,0,3,2,0,4,8,6,2
293,1,0,0,3,2,0,5,7,5,2
293,1,0,0,3,2,0,4,4,3,4
293,1,0,0,3,2,0,6,6,5,0
293,1,0,0,3,2,0,7,7,6,2
293,1,1,1,3,2,1,9,9,7,4
293,1,0,0,3,2,1,8,8,6,4
293,1,0,0,3,2,0,6,6,4,5
293,1,1,0,3,2,1,8,6,7,5
293,1,0,0,3,2,1,7,6,7,3
294,0,0,1,4,1,0,4,9,6,3
294,0,0,0,4,1,0,7,8,3,2
294,0,0,0,4,1,0,5,5,2,5
294,0,0,1,4,1,0,6,6,1,1
294,0,0,0,4,1,0,6,7,4,7
294,0,0,0,4,1,0,5,8,5,3
294,0,0,0,4,1,0,4,8,2,2
294,0,0,0,4,1,0,6,8,6,3
294,0,1,0,4,1,1,8,9,6,5
294,0,0,0,4,1,0,8,7,5,0
294,0,0,0,4,1,0,3,8,2,1
294,0,0,0,4,1,0,2,7,1,4
294,0,0,0,4,1,0,4,7,2,6
294,0,0,0,4,1,0,5,7,1,1
295,0,0,0,2,2,0,4,9,4,3
295,0,0,1,2,2,1,6,NA,6,2
295,0,0,1,2,2,1,6,10,7,5
295,0,0,0,2,2,1,7,NA,5,1
295,0,0,1,2,2,0,5,7,6,7
295,0,0,1,2,2,1,7,NA,7,3
295,0,0,0,2,2,0,6,9,6,2
295,0,0,1,2,2,0,7,8,7,3
295,0,0,1,2,2,0,5,8,6,5
295,0,0,1,2,2,1,8,NA,6,0
295,0,0,0,2,2,0,5,8,5,1
295,0,0,1,2,2,0,4,NA,6,4
295,0,0,1,2,2,0,5,8,5,6
295,0,0,1,2,2,1,7,NA,6,1
296,0,0,0,2,1,0,5,6,1,1
296,0,0,1,2,1,0,7,9,1,4
296,0,0,1,2,1,0,6,5,1,3
296,0,0,0,2,1,0,7,6,1,1
296,0,0,1,2,1,0,6,6,5,5
296,0,0,1,2,1,1,8,9,1,1
296,0,0,0,2,1,0,5,6,1,4
296,0,0,1,2,1,1,7,8,5,1
296,0,1,1,2,1,1,9,8,8,3
296,0,1,1,2,1,1,8,8,7,2
296,0,0,0,2,1,0,5,5,6,1
296,0,1,1,2,1,1,7,9,8,2
296,0,0,1,2,1,0,5,5,3,8
296,0,0,1,2,1,1,8,8,8,1
297,0,1,0,2,2,1,5,8,8,6
297,0,0,1,2,2,1,7,8,9,11
297,0,1,1,2,2,1,7,9,8,4
297,0,0,0,2,2,0,5,9,8,8
297,0,0,1,2,2,0,5,5,7,2
297,0,0,1,2,2,0,5,7,8,6
297,0,0,0,2,2,0,5,7,6,11
297,0,0,1,2,2,0,3,7,5,6
297,0,1,1,2,2,1,7,7,8,4
297,0,0,1,2,2,1,8,7,7,9
297,0,0,0,2,2,0,3,8,8,8
297,0,1,1,2,2,1,3,10,10,5
297,0,0,1,2,2,0,3,7,7,15
297,0,0,1,2,2,0,4,7,8,8
298,0,0,0,2,2,0,6,8,6,5
298,0,0,1,2,2,1,7,9,7,10
298,0,0,1,2,2,0,7,8,7,3
298,0,0,0,2,2,1,8,9,7,7
298,0,0,1,2,2,1,8,9,7,1
298,0,0,1,2,2,1,8,8,7,5
298,0,0,0,2,2,0,6,8,6,10
298,0,0,1,2,2,0,9,8,8,5
298,0,0,1,2,2,1,9,9,7,3
298,0,0,1,2,2,1,9,8,6,8
298,0,0,0,2,2,0,6,8,6,7
298,0,0,1,2,2,0,6,7,7,4
298,0,0,1,2,2,0,6,7,6,14
298,0,0,1,2,2,1,7,7,7,7
299,0,0,1,4,2,0,8,10,8,3
299,0,0,0,4,2,0,7,8,5,8
299,0,0,0,4,2,0,8,8,3,1
299,0,0,1,4,2,1,10,9,8,5
299,0,0,0,4,2,1,8,9,7,1
299,0,0,0,4,2,1,8,9,6,3
299,0,0,0,4,2,0,8,8,7,8
299,0,0,0,4,2,0,7,10,6,3
299,0,1,0,4,2,1,10,10,8,1
299,0,0,0,4,2,0,8,9,8,6
299,0,0,0,4,2,0,7,10,6,5
299,0,0,0,4,2,0,7,8,7,2
299,0,0,0,4,2,0,7,9,5,12
299,0,0,0,4,2,0,6,7,3,5
300,0,0,0,2,2,0,6,10,10,8
300,0,0,1,2,2,1,10,10,9,3
300,0,0,1,2,2,0,6,10,8,10
300,0,0,0,2,2,0,7,9,8,6
300,0,0,1,2,2,1,8,9,9,12
300,0,0,1,2,2,1,9,10,9,8
300,0,0,0,2,2,0,4,10,2,3
300,0,0,1,2,2,1,8,10,9,8
300,0,1,1,2,2,1,8,9,9,10
300,0,0,1,2,2,1,10,10,9,5
300,0,0,0,2,2,0,7,9,10,6
300,0,1,1,2,2,1,8,10,9,9
300,0,0,1,2,2,0,8,10,8,1
300,0,0,1,2,2,0,9,10,9,6
301,0,0,0,2,2,0,5,8,5,7
301,0,1,1,2,2,1,6,10,5,2
301,0,0,1,2,2,0,3,7,2,9
301,0,1,0,2,2,1,7,9,6,5
301,0,0,1,2,2,0,5,8,4,11
301,0,0,1,2,2,1,7,8,6,7
301,0,0,0,2,2,0,7,7,4,2
301,0,0,1,2,2,0,5,6,4,7
301,0,0,1,2,2,0,6,7,5,9
301,0,0,1,2,2,1,9,8,5,4
301,0,0,0,2,2,1,5,10,6,5
301,0,0,1,2,2,0,5,10,5,8
301,0,0,1,2,2,0,5,10,5,2
301,0,0,1,2,2,1,6,7,6,5
302,0,0,0,2,2,0,5,10,7,6
302,0,0,1,2,2,0,4,8,4,11
302,0,0,1,2,2,0,3,NA,5,4
302,0,0,0,2,2,1,7,NA,8,8
302,0,0,1,2,2,1,10,10,10,2
302,0,0,1,2,2,0,6,NA,7,6
302,0,0,0,2,2,0,5,10,5,11
302,0,0,1,2,2,1,7,6,8,6
302,0,0,1,2,2,1,7,6,6,4
302,0,0,1,2,2,0,7,NA,6,9
302,0,0,0,2,2,0,7,5,5,8
302,0,0,1,2,2,0,2,8,6,5
302,0,0,1,2,2,0,6,8,7,15
302,0,0,1,2,2,0,7,NA,5,8
303,0,0,0,2,4,0,4,7,8,6
303,0,0,1,2,4,0,7,8,8,1
303,0,0,1,2,4,0,7,7,6,8
303,0,0,0,2,4,0,8,8,6,4
303,0,0,1,2,4,0,6,9,8,10
303,0,1,1,2,4,1,7,8,8,6
303,0,0,0,2,4,0,6,9,7,1
303,0,0,1,2,4,0,5,8,6,6
303,0,0,1,2,4,0,6,8,7,8
303,0,0,1,2,4,0,7,7,NA,3
303,0,0,0,2,4,0,5,7,8,4
303,0,0,1,2,4,0,3,5,7,7
303,0,0,1,2,4,0,5,9,8,3
303,0,0,1,2,4,0,4,8,7,4
304,0,0,0,2,1,0,2,9,2,1
304,0,0,1,2,1,0,6,8,5,4
304,0,0,1,2,1,0,8,9,3,3
304,0,0,0,2,1,0,7,7,5,1
304,0,0,1,2,1,0,7,8,5,5
304,0,0,1,2,1,0,6,8,5,1
304,0,0,0,2,1,0,6,10,5,4
304,0,0,1,2,1,0,6,10,5,1
304,0,0,1,2,1,0,9,9,5,3
304,0,1,1,2,1,1,7,8,5,2
304,0,0,0,2,1,0,5,7,5,1
304,0,0,1,2,1,0,3,5,4,2
304,0,0,1,2,1,0,5,7,5,8
304,0,0,1,2,1,0,5,6,5,1
305,0,0,1,4,1,0,5,8,8,2
305,0,1,0,4,1,1,7,9,8,3
305,0,0,0,4,1,1,8,8,7,4
305,0,0,1,4,1,1,9,8,7,0
305,0,0,0,4,1,1,7,8,7,6
305,0,0,0,4,1,0,7,7,6,2
305,0,0,0,4,1,1,6,9,7,3
305,0,1,0,4,1,1,5,9,7,2
305,0,0,0,4,1,0,7,7,6,4
305,0,0,0,4,1,0,8,8,7,1
305,0,0,0,4,1,0,4,8,6,0
305,0,0,0,4,1,0,4,7,7,3
305,0,0,0,4,1,0,7,7,6,7
305,0,0,0,4,1,1,7,7,6,0
306,0,0,1,4,1,0,9,9,5,5
306,0,0,0,4,1,1,8,8,6,10
306,0,0,0,4,1,0,7,6,5,3
306,0,0,1,4,1,1,8,7,6,7
306,0,0,0,4,1,1,7,8,6,1
306,0,0,0,4,1,1,7,8,6,5
306,0,0,0,4,1,0,6,7,7,10
306,0,1,0,4,1,1,8,8,7,5
306,0,0,0,4,1,1,7,8,6,3
306,0,0,0,4,1,1,7,8,6,8
306,0,0,0,4,1,0,5,6,5,7
306,0,0,0,4,1,0,5,6,5,4
306,0,0,0,4,1,0,6,7,5,14
306,0,0,0,4,1,0,6,8,6,7
307,0,0,1,4,5,0,3,7,5,0
307,0,0,0,4,5,0,4,6,3,5
307,0,0,0,4,5,0,4,6,3,2
307,0,0,1,4,5,1,7.5,8,5,2
307,0,1,0,4,5,1,7,7.5,6,4
307,0,0,0,4,5,1,8,9,7,0
307,0,0,0,4,5,0,4,8,4,5
307,0,0,0,4,5,0,6.5,8,5,0
307,0,1,0,4,5,1,NA,7,5,2
307,0,1,0,4,5,1,7,7,6,3
307,0,0,0,4,5,0,4,7,4,2
307,0,0,0,4,5,0,3,6,6,1
307,0,0,0,4,5,0,5,6,4,9
307,0,0,0,4,5,0,4,8,3,2
308,1,0,1,4,1,1,9,9,6,3
308,1,0,0,4,1,1,8,8,5,3
308,1,0,0,4,1,1,7,8,4,1
308,1,1,0,4,1,1,8,8,4,6
308,1,0,0,4,1,1,9,9,5,5
308,1,0,1,4,1,1,8,8,6,3
308,1,0,0,4,1,0,6,8,5,8
308,1,0,0,4,1,0,7,8,2,7
308,1,0,0,4,1,0,8,10,5,6
308,1,0,0,4,1,0,8,10,2,6
308,1,0,0,4,1,0,7,8,4,1
308,1,0,1,4,1,0,8,8,5,2
308,1,0,1,4,1,0,10,10,6,5
308,1,0,1,4,1,1,8,9,5,0
309,1,0,0,2,3,0,10,10,3,2
309,1,0,1,2,3,0,9,8,4,2
309,1,0,1,2,3,0,8,10,8,4
309,1,0,1,2,3,0,10,8,4,11
309,1,0,1,2,3,0,8,8,3,10
309,1,0,0,2,3,0,7,9,3,8
309,1,0,1,2,3,0,10,8,6,3
309,1,1,1,2,3,1,8,10,8,2
309,1,0,1,2,3,0,5,4,2,11
309,1,0,1,2,3,1,10,10,9,1
309,1,0,1,2,3,0,8,8,2,4
309,1,1,0,2,3,1,10,10,5,3
309,1,0,0,2,3,0,10,8,4,10
309,1,0,0,2,3,1,10,10,8,5
310,1,0,0,2,1,0,7,8,6,5
310,1,0,1,2,1,0,6,7,5,5
310,1,0,1,2,1,0,6,8,5,3
310,1,1,1,2,1,1,9,7,7,4
310,1,0,1,2,1,0,7,7,5,3
310,1,0,0,2,1,0,6,6,4,1
310,1,0,1,2,1,0,6,6,4,10
310,1,0,1,2,1,1,8,7,6,9
310,1,0,1,2,1,0,6,5,4,4
310,1,0,1,2,1,0,6,7,4,8
310,1,0,1,2,1,1,8,7,6,3
310,1,0,0,2,1,0,7,7,5,4
310,1,0,0,2,1,0,8,7,5,3
310,1,0,0,2,1,1,8,8,7,2
311,1,0,1,4,2,0,6,8,5,1
311,1,0,0,4,2,0,4,5,6,1
311,1,0,0,4,2,0,5,7,7,1
311,1,0,0,4,2,1,7,5,6,8
311,1,0,0,4,2,0,5,6,4,7
311,1,0,1,4,2,0,5,6,10,5
311,1,0,0,4,2,0,4,5,4,6
311,1,1,0,4,2,1,6,7,10,5
311,1,0,0,4,2,0,4,2,0,8
311,1,0,0,4,2,1,8,7,7,4
311,1,0,0,4,2,1,7,4,9,1
311,1,0,1,4,2,0,5,6,10,0
311,1,0,1,4,2,0,6,5,8,7
311,1,0,1,4,2,0,5,6,8,2
312,1,0,0,2,2,1,8,8,7,7
312,1,0,1,2,2,0,5,6,5,7
312,1,0,1,2,2,0,3,7,5,5
312,1,0,1,2,2,0,7,5,6,2
312,1,0,1,2,2,0,5,7,6,1
312,1,0,0,2,2,0,5,8,7,1
312,1,0,1,2,2,0,4,6,5,12
312,1,0,1,2,2,0,6,8,3,11
312,1,0,1,2,2,0,6,4,10,2
312,1,0,1,2,2,1,9,8,6,10
312,1,0,1,2,2,0,6,6,6,5
312,1,0,0,2,2,0,5,8,5,6
312,1,0,0,2,2,0,7,6,6,1
312,1,1,0,2,2,1,7,8,7,4
313,1,0,0,2,1,0,6,6,7,3
313,1,0,1,2,1,0,5,8,7,3
313,1,0,1,2,1,0,3,9,6,1
313,1,0,1,2,1,1,6,6,8,6
313,1,0,1,2,1,0,4,7,7,5
313,1,0,0,2,1,0,4,7,4,3
313,1,0,1,2,1,0,3,7,7,8
313,1,0,1,2,1,0,5,9,8,7
313,1,0,1,2,1,0,3,4,7,6
313,1,1,1,2,1,1,7,9,6,6
313,1,0,1,2,1,0,6,7,7,1
313,1,0,0,2,1,0,6,7,5,2
313,1,0,0,2,1,0,4,6,5,5
313,1,0,0,2,1,0,5,9,7,0
314,1,0,0,6,2,1,7,6,6,2
314,1,0,0,6,2,0,4,5,6,2
314,1,0,0,6,2,0,4,6,6,4
314,1,0,0,6,2,1,5,6,5,11
314,1,0,0,6,2,0,4,5,4,10
314,1,0,0,6,2,0,6,5,5,8
314,1,0,0,6,2,0,5,7,4,3
314,1,0,0,6,2,1,7,7,6,2
314,1,0,0,6,2,0,7,6,5,11
314,1,0,0,6,2,1,6,7,6,1
314,1,0,0,6,2,0,5,5,5,4
314,1,0,0,6,2,0,6,6,6,3
314,1,0,0,6,2,1,9,7,7,10
314,1,0,0,6,2,1,7,7,6,5
315,1,0,0,2,3,1,9,10,5,3
315,1,0,1,2,3,1,7,9,4,3
315,1,0,1,2,3,0,7,8,3,1
315,1,0,1,2,3,0,6,8,4,6
315,1,0,1,2,3,1,8,9,5,5
315,1,0,0,2,3,1,7,9,5,3
315,1,0,1,2,3,0,5,9,6,8
315,1,0,1,2,3,0,5,8,3,7
315,1,0,1,2,3,0,2,6,1,6
315,1,0,1,2,3,0,7,7,4,6
315,1,0,1,2,3,0,7,8,4,1
315,1,1,0,2,3,1,9,8,6,2
315,1,1,0,2,3,1,8,9,6,5
315,1,0,0,2,3,1,10,10,7,0
316,1,1,0,2,2,1,7,9,6,5
316,1,0,1,2,2,0,5,6,3,5
316,1,1,1,2,2,1,6,8,6,3
316,1,1,1,2,2,1,7,6,5,4
316,1,0,1,2,2,0,5,5,3,3
316,1,1,0,2,2,1,5,7,7,1
316,1,1,1,2,2,1,6,8,7,10
316,1,0,1,2,2,0,5,8,2,9
316,1,0,1,2,2,0,4,6,5,4
316,1,0,1,2,2,0,6,6,4,8
316,1,0,1,2,2,1,8,8,5,3
316,1,0,0,2,2,0,5,5,2,4
316,1,0,0,2,2,0,6,5,2,3
316,1,1,0,2,2,1,7,7,3,2
317,1,0,0,2,1,1,8,9,7,0
317,1,0,1,2,1,0,4,7,6,0
317,1,1,1,2,1,1,5,9,7,2
317,1,0,1,2,1,0,8,6,5,9
317,1,0,1,2,1,0,4,7,7,8
317,1,0,0,2,1,0,5,8,8,6
317,1,0,1,2,1,0,4,8,6,5
317,1,0,1,2,1,0,4,10,8,4
317,1,0,1,2,1,0,4,8,7,9
317,1,0,1,2,1,1,7,9,7,3
317,1,1,1,2,1,1,8,8,6,2
317,1,0,0,2,1,1,8,9,9,1
317,1,0,0,2,1,0,7,7,7,8
317,1,1,0,2,1,1,7,7,7,3
